n,t_symbolic,t_true,delta_t_original,delta_t_corrected,abs_delta_corrected,correction_1,correction_2,correction_3,correction_4,correction_5,correction_6,correction_7,correction_8,correction_9
593,959.4988857118345,291.51714590618144,667.9817398056531,-39552.78827086394,39552.78827086394,-69.62447232841815,9190.47505504043,11798.986241875018,8459.565227227102,2834.8461813524186,2174.3827636846627,4105.669077408331,399.2140322416515,1327.25590416839
594,961.1174247403449,291.93212313452744,669.1853016058174,-39551.5396679286,39551.5396679286,-69.65494979019834,9190.478172509092,11798.9862243577,8459.557830631962,2834.859118341461,2174.370141631658,4105.675979633517,399.2030902259174,1327.2493619933086
595,962.7359628266793,292.34701116559415,670.3889516610851,-39550.29105238838,39550.29105238838,-69.6853759861777,9190.481284732983,11798.986206863412,8459.55044646015,2834.8720335595835,2174.3575407981953,4105.682870213201,399.1921666106303,1327.2428307974808
596,964.3544999652659,292.7618101857618,671.5926897795041,-39549.04242418132,39549.04242418132,-69.71575108852558,9190.484391729717,11798.98618939208,8459.54307466998,2834.884927079921,2174.344961113027,4105.689749186554,399.18126133399966,1327.2363105440754
597,965.9730361506062,293.17652038070315,672.796515769903,-39547.793783246016,39547.793783246016,-69.7460752685544,9190.487493516825,11798.986171943645,8459.53571521996,2834.8977989752393,2174.3324025052652,4105.696616592548,399.17037433454675,1327.229801196445
598,967.5915713772754,293.59114193538755,674.0004294418878,-39546.54512952149,39546.54512952149,-69.77634869671955,9190.49059011174,11798.986154518036,8459.528368068817,2834.9106493179397,2174.319864904376,4105.7034724699615,399.1595055511007,1327.2233027181271
599,969.2101056399214,294.00567503408456,675.2044306058368,-39545.2964629473,39545.2964629473,-69.80657154261935,9190.493681531821,11798.986137115187,8459.521033175484,2834.9234781800615,2174.307348240182,4105.710316857379,399.14865492279876,1327.216815072842
600,970.8286389332641,294.4201198603681,676.408519072896,-39544.04778346348,39544.04778346348,-69.83674397499519,9190.496767794333,11798.986119735038,8459.5137104991,2834.936285633282,2174.294852442854,4105.71714979319,399.13782238908055,1327.2103382244914
601,972.4471712520947,294.83447659711993,677.6126946549748,-39542.79909101053,39542.79909101053,-69.8668661617442,9190.49984891645,11798.98610237752,8459.506399999,2834.94907174892,2174.2823774429153,4105.723971315593,399.12700788968914,1327.2038721371568
602,974.0657025912757,295.2487454265336,678.816957164742,-39541.55038552941,39541.55038552941,-69.89693826995767,9190.50292491527,11798.986085042568,8459.499101634734,2834.9618365979404,2174.2699231712336,4105.730781462595,399.11621136466914,1327.1974167750984
603,975.6842329457392,295.6629265301182,680.021306415621,-39540.30166696158,39540.30166696158,-69.92696046585708,9190.5059958078,11798.986067730119,8459.49181536604,2834.9745802509524,2174.2574895590196,4105.737580272013,399.10543275436163,1327.1909721027546
604,977.3027623104877,296.077020088702,681.2257422217856,-39539.05293524896,39539.05293524896,-69.9569329148581,9190.509061610965,11798.986050440108,8459.484541152868,2834.987302778217,2174.2450765378253,4105.744367781479,399.0946719994063,1327.184538084741
605,978.9212906805922,296.49102628243617,682.4302643981559,-39537.80419033393,39537.80419033393,-69.98685578154493,9190.5121223416,11798.98603317247,8459.477278955359,2835.000004249644,2174.232684039546,4105.7511440284325,399.0839290407354,1327.178114685847
606,980.5398180511922,296.9049452907982,683.634872760394,-39536.55543215935,39536.55543215935,-70.01672922968318,9190.515178016465,11798.986015927145,8459.470028733855,2835.0126847347974,2174.2203119964115,4105.757909050133,399.07320381957567,1327.1717018710387
607,982.1583444174954,297.31877729259617,684.8395671248993,-39535.30666066848,39535.30666066848,-70.04655342224535,9190.518228652236,11798.985998704065,8459.462790448893,2835.0253443028973,2174.2079603409875,4105.764662883653,399.0624962774433,1327.165299605454
608,983.7768697747767,297.73252246597167,686.0443473088051,-39534.0578758051,39534.0578758051,-70.07632852139814,9190.521274265499,11798.985981503172,8459.455564061203,2835.037983022822,2174.1956290061735,4105.771405565881,399.05180635614386,1327.1589078544025
609,985.3953941183776,298.14618098840384,687.2492131299737,-39532.80907751338,39532.80907751338,-70.10605468848958,9190.524314872768,11798.985964324398,8459.448349531714,2835.0506009631104,2174.1833179251985,4105.778137133525,399.0411339977696,1327.1525265833657
610,987.0139174437055,298.55975303671266,688.4541644069928,-39531.56026573799,39531.56026573799,-70.13573208408748,9190.527350490465,11798.985947167686,8459.441146821542,2835.0631981919632,2174.1710270316194,4105.784857623111,399.0304791446977,1327.1461557579926
611,988.6324397462339,298.97323878706266,689.6592009591712,-39530.311440424026,39530.311440424026,-70.16536086795374,9190.530381134942,11798.985930032966,8459.433955891995,2835.075774777247,2174.1587562593236,4105.791567070986,399.0198417395883,1327.1397953441044
612,990.2509610215011,299.38663841496617,690.8643226065349,-39529.06260151697,39529.06260151697,-70.19494119910846,9190.533406822466,11798.985912920183,8459.426776704568,2835.0883307864947,2174.146505542518,4105.798265513318,399.0092217253835,1327.1334453076875
613,991.8694812651096,299.7999520952873,692.0695291698223,-39527.81374896283,39527.81374896283,-70.22447323574023,9190.536427569223,11798.985895829275,8459.419609220951,2835.1008662869076,2174.134274815733,4105.804952986098,398.99861904530434,1327.1271056148958
614,993.4880004727262,300.21318000224505,693.2748204704811,-39526.564882707935,39526.564882707935,-70.2539571353086,9190.53944339132,11798.985878760177,8459.412453403022,2835.113381345359,2174.1220640138195,4105.811629525142,398.9880336428494,1327.1207762320469
615,995.1065186400808,300.6263223094164,694.4801963306644,-39525.31600269916,39525.31600269916,-70.28339305446721,9190.542454304788,11798.985861712828,8459.405309212832,2835.125876028398,2174.1098730719473,4105.818295166088,398.9774654617939,1327.114457125625
616,996.7250357629662,301.0393791897407,695.6856565732255,-39524.06710888375,39524.06710888375,-70.31278114912789,9190.54546032558,11798.98584468717,8459.398176612633,2835.138350402245,2174.0977019256034,4105.824949944404,398.9669144461849,1327.1081482622753
617,998.3435518372373,301.45235081552204,696.8912010217152,-39522.81820120932,39522.81820120932,-70.34212157444772,9190.548461469569,11798.985827683142,8459.39105556485,2835.1508045328005,2174.085550510584,4105.83159389538,398.9563805403445,1327.1018496088077
618,999.962066858811,301.86523735843326,698.0968295003777,-39521.56927962399,39521.56927962399,-70.37141448480358,9190.55145775255,11798.985810700682,8459.383946032094,2835.1632384856457,2174.073418762999,4105.838227054141,398.9458636888644,1327.095561132191
619,1001.5805808236652,302.278038989519,699.3025418341462,-39520.32034407622,39520.32034407622,-70.40066003386877,9190.554449190244,11798.98579373973,8459.37684797716,2835.1756523260415,2174.06130661927,4105.844849455634,398.9353638366026,1327.0892827995547
620,1003.1990937278382,302.6907558791993,700.5083378486389,-39519.07139451496,39519.07139451496,-70.42985837452359,9190.557435798295,11798.985776800226,8459.369761363017,2835.188046118934,2174.0492140161277,4105.8514611346445,398.92488092868956,1327.0830145781883
621,1004.8176055674292,303.1033881972723,701.7142173701568,-39517.82243088951,39517.82243088951,-70.459009658932,9190.56041759227,11798.985759882113,8459.36268615282,2835.2004199289554,2174.037140890604,4105.858062125783,398.9144149105141,1327.0767564355376
622,1006.436116338596,303.51593611291844,702.9201802256775,-39516.573453149584,39516.573453149584,-70.48811403852889,9190.563394587667,11798.985742985327,8459.355622309893,2835.2127738204244,2174.0250871800386,4105.864652463498,398.90396572773307,1327.0705083392074
623,1008.0546260375563,303.9283997947028,704.1262262428536,-39515.324461245305,39515.324461245305,-70.51717166400722,9190.5663667999,11798.985726109813,8459.348569797747,2835.2251078573518,2174.0130528220698,4105.871232182066,398.8935333262657,1327.0642702569573
624,1009.6731346605862,304.34077941057893,705.3323552500074,-39514.0754551272,39514.0754551272,-70.5461826853437,9190.569334244314,11798.98570925551,8459.341528580058,2835.237422103439,2174.001037754636,4105.877801315604,398.88311765228866,1327.0580421567022
625,1011.2916422040195,304.75307512789163,706.5385670761278,-39512.82643474617,39512.82643474617,-70.57514725179867,9190.572296936178,11798.985692422362,8459.334498620685,2835.249716622081,2173.9890419159797,4105.884359898062,398.87271865223806,1327.0518240065107
626,1012.9101486642478,305.1652871133806,707.7448615508672,-39511.577400053546,39511.577400053546,-70.60406551189061,9190.575254890693,11798.985675610309,8459.327479883654,2835.2619914763695,2173.977065244633,4105.890907963228,398.86233627280876,1327.0456157746041
627,1014.5286540377201,305.57741553318334,708.9512385045368,-39510.32835100098,39510.32835100098,-70.63293761347289,9190.578208122983,11798.985658819292,8459.32047233317,2835.274246729095,2173.965107679424,4105.897445544727,398.8519704609468,1327.0394174293579
628,1016.1471583209412,305.989460552838,710.1576977681032,-39509.07928754062,39509.07928754062,-70.66176370363135,9190.581156648097,11798.985642049254,8459.3134759336,2835.286482442745,2173.953169159474,4105.903972676024,398.8416211638583,1327.0332289392961
629,1017.7656615104727,306.4014223372872,711.3642391731855,-39507.83020962488,39507.83020962488,-70.69054392879953,9190.584100481019,11798.985625300138,8459.306490649493,2835.298698679512,2173.9412496241944,4105.910489390423,398.8312883289939,1327.0270502730934
630,1019.3841636029316,306.8133010508805,712.570862552051,-39506.58111720662,39506.58111720662,-70.7192784347074,9190.587039636657,11798.985608571886,8459.299516445551,2835.310895501289,2173.929349013285,4105.9169957210715,398.82097190406006,1327.0208813995757
631,1021.0026645949896,307.22509685737793,713.7775677376117,-39505.33201023907,39505.33201023907,-70.74796736635592,9190.589974129847,11798.985591864439,8459.29255328666,2835.3230729696766,2173.9174672667355,4105.923491700957,398.81067183700907,1327.0147222877138
632,1022.6211644833734,307.6368099199525,714.9843545634209,-39504.08288867581,39504.08288867581,-70.77661086810637,9190.59290397536,11798.985575177745,8459.28560113786,2835.3352311459817,2173.905604324812,4105.929977362911,398.80038807604245,1327.008572906628
633,1024.2396632648638,308.0484404011939,716.19122286367,-39502.83375247084,39502.83375247084,-70.80520908359104,9190.595829187889,11798.985558511744,8459.27865996437,2835.34737009122,2173.8937601280777,4105.936452739608,398.7901205696059,1327.002433225585
634,1025.8581609362952,308.45998846311096,717.3981724731843,-39501.584601578455,39501.584601578455,-70.8337621558026,9190.598749782066,11798.985541866381,8459.271729731556,2835.3594898661204,2173.881934617364,4105.94291786357,398.7798692663902,1326.9963032139963
635,1027.4766574945552,308.8714542671351,718.6052032274201,-39500.335435953406,39500.335435953406,-70.86227022700464,9190.601665772449,11798.985525241598,8459.264810404966,2835.3715905311215,2173.870127733788,4105.949372767162,398.76963411532773,1326.9901828414177
636,1029.0951529365839,309.28283797412286,719.812314962461,-39499.0862555507,39499.0862555507,-70.89073343885957,9190.604577173526,11798.985508637339,8459.257901950294,2835.383672146379,2173.858339418745,4105.955817482598,398.7594150655931,1326.984072077549
637,1030.7136472593745,309.6941397443592,721.0195075150153,-39497.837060325815,39497.837060325815,-70.9191519323007,9190.60748399972,11798.985492053553,8459.251004333411,2835.395734771764,2173.846569613905,4105.962252041941,398.74921206660116,1326.9779708922333
638,1032.3321404599706,310.1053597375602,722.2267807224104,-39496.58785023451,39496.58785023451,-70.94752584762173,9190.610386265385,11798.985475490179,8459.244117520338,2835.4077784668657,2173.8348182612144,4105.968676477099,398.73902506800084,1326.9718792554536
639,1033.9506325354682,310.51649811287626,723.434134422592,-39495.33862523292,39495.33862523292,-70.97585532445135,9190.613283984807,11798.985458947163,8459.237241477258,2835.419803290994,2173.8230853028904,4105.975090819833,398.7288540196826,1326.965797137336
640,1035.5691234830142,310.92755502889474,724.6415684541195,-39494.089385277526,39494.089385277526,-71.0041405017913,9190.616177172207,11798.985442424453,8459.230376170517,2835.4318093031798,2173.8113706814183,4105.981495101757,398.7186988717669,1326.959724508145
641,1037.1876132998052,311.33853064364286,725.8490826561624,-39492.840130325196,39492.840130325196,-71.03238151795274,9190.619065841736,11798.985425921992,8459.22352156661,2835.4437965621773,2173.7996743395606,4105.987889354332,398.70855957461424,1326.9536613382859
642,1038.8061019830886,311.7494251145907,727.056676868498,-39491.590860333075,39491.590860333075,-71.06057851062003,9190.62195000748,11798.985409439725,8459.216677632196,2835.4557651264663,2173.787996220342,4105.994273608873,398.6984360788109,1326.9476075983005
643,1040.424589530161,312.16023859865385,728.2643509315071,-39490.341575258724,39490.341575258724,-71.08873161682513,9190.624829683462,11798.9853929776,8459.209844334087,2835.4677150542548,2173.7763362670544,4106.0006478965515,398.68832833517683,1326.9415632588696
644,1042.0430759383682,312.57097125219656,729.4721046861716,-39489.09227505998,39489.09227505998,-71.11684097298607,9190.627704883636,11798.985376535562,8459.20302163925,2835.479646403476,2173.7646944232515,4106.00701224839,398.67823629476146,1326.9355282908095
645,1043.6615612051044,312.98162323103395,730.6799379740704,-39487.84295969506,39487.84295969506,-71.14490671485571,9190.630575621892,11798.985360113555,8459.196209514806,2835.4915592317984,2173.7530706327525,4106.01336669527,398.668159908841,1326.9295026650723
646,1045.2800453278123,313.39219469043564,731.8878506373767,-39486.593629122515,39486.593629122515,-71.17292897756016,9190.633441912058,11798.985343711527,8459.189407928028,2835.5034535966165,2173.74146483964,4106.019711267926,398.6580991289186,1326.9234863527458
647,1046.8985283039824,313.80268578512766,733.0958425188547,-39485.34428330123,39485.34428330123,-71.20090789561154,9190.636303767893,11798.985327329427,8459.18261684634,2835.5153295550635,2173.72987698825,4106.02604599695,398.648053906724,1326.9174793250515
